阶段,赛事,时间,客队,比分,主队,半场,让分盘,盘路,总分盘,主客分差,总分,总分总分盘差
http://odds.500.com/lq/stat.php?id=104978,常规赛,04-13 08:00,底特律活塞,109-113,奥兰多魔术,49-59,-2.5,赢,206.5,4.0,222.0,15.5, 17-38, 32-21, 32-28, 28-26
http://odds.500.com/lq/stat.php?id=104962,常规赛,04-11 08:00,奥兰多魔术,75-122,芝加哥公牛,37-64,-7.5,输,212.5,47.0,197.0,-15.5, 13-34, 24-30, 22-28, 16-30
http://odds.500.com/lq/stat.php?id=104945,常规赛,04-09 06:00,印第安纳步行者,127-112,奥兰多魔术,68-59,5.5,输,211.5,-15.0,239.0,27.5, 39-38, 29-21, 31-23, 28-30
http://odds.500.com/lq/stat.php?id=104931,常规赛,04-07 07:00,布鲁克林篮网队,107-115,奥兰多魔术,50-50,-1.5,赢,224.5,8.0,222.0,-2.5, 25-22, 25-28, 21-36, 36-29
http://odds.500.com/lq/stat.php?id=104910,常规赛,04-05 07:00,奥兰多魔术,102-122,克里夫兰骑士,55-53,-9.5,输,219.5,20.0,224.0,4.5, 31-28, 24-25, 20-43, 27-26
http://odds.500.com/lq/stat.php?id=104895,常规赛,04-02 06:00,奥兰多魔术,111-121,布鲁克林篮网队,53-60,-2.5,输,223.5,10.0,232.0,8.5, 33-33, 20-27, 36-29, 22-32
http://odds.500.com/lq/stat.php?id=104884,常规赛,04-01 07:30,奥兰多魔术,116-117,波士顿凯尔特人,64-57,-10.5,赢,217.5,1.0,233.0,15.5, 29-31, 35-26, 26-35, 26-25
http://odds.500.com/lq/stat.php?id=104867,常规赛,03-30 07:00,俄克拉荷马雷霆,114-106,奥兰多魔术,44-49,6.5,输,217.5,-8.0,220.0,2.5, 20-18, 24-31, 28-33, 30-20, 12-4
http://odds.500.com/lq/stat.php?id=104853,常规赛,03-28 07:30,奥兰多魔术,112-131,多伦多猛龙,57-73,-7.5,输,208.5,19.0,243.0,34.5, 34-35, 23-38, 32-26, 23-32
http://odds.500.com/lq/stat.php?id=104828,常规赛,03-25 07:00,底特律活塞,87-115,奥兰多魔术,39-57,2.5,赢,208.5,28.0,202.0,-6.5, 18-22, 21-35, 23-35, 25-23
http://odds.500.com/lq/stat.php?id=104815,常规赛,03-23 07:00,夏洛特黄蜂,109-102,奥兰多魔术,48-54,5.5,输,206.5,-7.0,211.0,4.5, 21-27, 27-27, 29-28, 32-20
http://odds.500.com/lq/stat.php?id=104801,常规赛,03-21 07:00,费城76人,109-112,奥兰多魔术,56-41,-4.5,输,215.5,3.0,221.0,5.5, 26-25, 30-16, 27-33, 15-24, 11-14
http://odds.500.com/lq/stat.php?id=104782,常规赛,03-18 10:00,奥兰多魔术,109-103,菲尼克斯太阳,60-58,-3.5,赢,219.5,-6.0,212.0,-7.5, 30-22, 30-36, 24-27, 25-18
http://odds.500.com/lq/stat.php?id=104775,常规赛,03-17 10:30,奥兰多魔术,92-122,金州勇士,50-67,-15.5,输,221.5,30.0,214.0,-7.5, 20-34, 30-33, 21-36, 21-19
http://odds.500.com/lq/stat.php?id=104753,常规赛,03-14 10:30,奥兰多魔术,115-120,萨克拉门托国王,58-58,0.0,输,207.5,5.0,235.0,27.5, 23-24, 35-34, 26-35, 31-27
http://odds.500.com/lq/stat.php?id=104732,常规赛,03-12 08:00,克里夫兰骑士,116-104,奥兰多魔术,59-51,10.5,输,215.5,-12.0,220.0,4.5, 24-25, 35-26, 28-28, 29-25
http://odds.500.com/lq/stat.php?id=104721,常规赛,03-11 08:00,奥兰多魔术,81-121,夏洛特黄蜂,40-58,-10.5,输,204.5,40.0,202.0,-2.5, 24-37, 16-21, 22-30, 19-33
http://odds.500.com/lq/stat.php?id=104705,常规赛,03-09 08:00,芝加哥公牛,91-98,奥兰多魔术,53-43,0.0,赢,205.5,7.0,189.0,-16.5, 22-19, 31-24, 24-34, 14-21
http://odds.500.com/lq/stat.php?id=104692,常规赛,03-07 08:00,纽约尼克斯,113-105,奥兰多魔术,51-54,-3.5,输,208.5,-8.0,218.0,9.5, 20-28, 31-26, 34-38, 28-13
http://odds.500.com/lq/stat.php?id=104685,常规赛,03-06 06:00,奥兰多魔术,114-115,华盛顿奇才,61-45,-13.5,赢,218.5,1.0,229.0,10.5, 28-25, 33-20, 29-34, 24-36
http://odds.500.com/lq/stat.php?id=104666,常规赛,03-04 08:00,迈阿密热火,99-110,奥兰多魔术,53-60,3.5,赢,207.5,11.0,209.0,1.5, 25-33, 28-27, 20-25, 26-25
http://odds.500.com/lq/stat.php?id=104651,常规赛,03-02 08:00,纽约尼克斯,101-90,奥兰多魔术,60-51,-1.5,输,216.5,-11.0,191.0,-25.5, 31-24, 29-27, 19-16, 22-23
http://odds.500.com/lq/stat.php?id=104623,常规赛,02-26 08:00,亚特兰大老鹰,86-105,奥兰多魔术,46-49,3.5,赢,211.5,19.0,191.0,-20.5, 19-22, 27-27, 19-31, 21-25
http://odds.500.com/lq/stat.php?id=104606,常规赛,02-24 08:00,波特兰开拓者,112-103,奥兰多魔术,46-55,3.5,输,219.5,-9.0,215.0,-4.5, 23-25, 23-30, 31-30, 35-18
http://odds.500.com/lq/stat.php?id=104591,常规赛,02-16 08:00,圣安东尼奥马刺,107-79,奥兰多魔术,54-37,9.5,输,205.5,-28.0,186.0,-19.5, 30-16, 24-21, 31-27, 22-15
http://odds.500.com/lq/stat.php?id=104578,常规赛,02-14 08:30,奥兰多魔术,116-107,迈阿密热火,60-57,-7.5,赢,208.5,-9.0,223.0,14.5, 36-28, 24-29, 27-30, 29-20
http://odds.500.com/lq/stat.php?id=104570,常规赛,02-12 10:00,奥兰多魔术,80-112,达拉斯小牛,35-61,-7.5,输,204.5,32.0,192.0,-12.5, 23-29, 12-32, 17-23, 28-28
http://odds.500.com/lq/stat.php?id=104550,常规赛,02-10 08:00,费城76人,112-111,奥兰多魔术,55-48,-4.5,输,210.5,-1.0,223.0,12.5, 20-25, 35-23, 30-36, 27-27
