阶段,赛事,时间,客队,比分,主队,半场,让分盘,盘路,总分盘,主客分差,总分,总分总分盘差
http://odds.500.com/lq/stat.php?id=104981,常规赛,04-13 10:30,洛杉矶湖人,94-109,金州勇士,50-64,-14.5,输,221.5,15.0,203.0,-18.5, 28-43, 22-21, 20-29, 24-16
http://odds.500.com/lq/stat.php?id=104970,常规赛,04-12 10:30,新奥尔良鹈鹕,96-108,洛杉矶湖人,53-57,-4.5,赢,217.5,12.0,204.0,-13.5, 25-26, 28-31, 20-28, 23-23
http://odds.500.com/lq/stat.php?id=104957,常规赛,04-10 09:30,明尼苏达森林狼,109-110,洛杉矶湖人,51-53,7.5,赢,219.5,1.0,219.0,-0.5, 21-29, 30-24, 28-25, 30-32
http://odds.500.com/lq/stat.php?id=104942,常规赛,04-08 10:30,萨克拉门托国王,94-98,洛杉矶湖人,45-44,-3.5,赢,216.5,4.0,192.0,-24.5, 31-18, 14-26, 25-25, 24-29
http://odds.500.com/lq/stat.php?id=104927,常规赛,04-06 08:30,洛杉矶湖人,102-95,圣安东尼奥马刺,53-41,-13.5,赢,209.5,-7.0,197.0,-12.5, 31-14, 22-27, 23-29, 26-25
http://odds.500.com/lq/stat.php?id=104902,常规赛,04-03 03:30,孟菲斯灰熊,103-108,洛杉矶湖人,49-50,6.5,赢,205.5,5.0,211.0,5.5, 27-22, 22-28, 31-29, 23-29
http://odds.500.com/lq/stat.php?id=104893,常规赛,04-02 03:30,洛杉矶湖人,104-115,洛杉矶快船,50-55,-15.5,赢,222.5,11.0,219.0,-3.5, 22-28, 28-27, 22-38, 32-22
http://odds.500.com/lq/stat.php?id=104879,常规赛,03-31 08:00,洛杉矶湖人,104-119,明尼苏达森林狼,60-67,-10.5,输,220.5,15.0,223.0,2.5, 37-37, 23-30, 22-29, 22-23
http://odds.500.com/lq/stat.php?id=104866,常规赛,03-29 10:30,华盛顿奇才,119-108,洛杉矶湖人,55-58,8.5,输,226.5,-11.0,227.0,0.5, 27-27, 28-31, 27-37, 37-13
http://odds.500.com/lq/stat.php?id=104852,常规赛,03-27 09:30,波特兰开拓者,97-81,洛杉矶湖人,40-32,8.5,输,222.5,-16.0,178.0,-44.5, 22-17, 18-15, 37-24, 20-25
http://odds.500.com/lq/stat.php?id=104837,常规赛,03-25 10:30,明尼苏达森林狼,119-130,洛杉矶湖人,67-54,7.5,赢,219.5,11.0,249.0,29.5, 27-26, 40-28, 21-26, 21-29, 10-21
http://odds.500.com/lq/stat.php?id=104814,常规赛,03-22 10:30,洛杉矶快船,133-109,洛杉矶湖人,70-40,8.5,输,222.5,-24.0,242.0,19.5, 33-24, 37-16, 38-34, 25-35
http://odds.500.com/lq/stat.php?id=104799,常规赛,03-20 09:30,克里夫兰骑士,125-120,洛杉矶湖人,55-59,12.5,赢,223.5,-5.0,245.0,21.5, 31-28, 24-31, 27-33, 43-28
http://odds.500.com/lq/stat.php?id=104783,常规赛,03-18 10:30,密尔沃基雄鹿,107-103,洛杉矶湖人,61-46,9.5,赢,213.5,-4.0,210.0,-3.5, 31-24, 30-22, 23-31, 23-26
http://odds.500.com/lq/stat.php?id=104766,常规赛,03-16 08:00,洛杉矶湖人,100-139,休斯顿火箭,52-66,-16.5,输,234.5,39.0,239.0,4.5, 26-37, 26-29, 23-27, 25-46
http://odds.500.com/lq/stat.php?id=104754,常规赛,03-14 10:30,洛杉矶湖人,101-129,丹佛掘金,43-67,-12.5,输,228.5,28.0,230.0,1.5, 23-35, 20-32, 33-26, 25-36
http://odds.500.com/lq/stat.php?id=104746,常规赛,03-13 09:30,费城76人,118-116,洛杉矶湖人,65-65,-3.5,输,221.5,-2.0,234.0,12.5, 32-27, 33-38, 28-20, 25-31
http://odds.500.com/lq/stat.php?id=104720,常规赛,03-10 11:30,洛杉矶湖人,122-110,菲尼克斯太阳,61-63,-5.5,赢,230.5,-12.0,232.0,1.5, 32-33, 29-30, 29-18, 32-29
http://odds.500.com/lq/stat.php?id=104703,常规赛,03-08 09:30,洛杉矶湖人,111-122,达拉斯小牛,52-70,-10.5,输,205.5,11.0,233.0,27.5, 29-38, 23-32, 22-33, 37-19
http://odds.500.com/lq/stat.php?id=104689,常规赛,03-06 10:30,新奥尔良鹈鹕,105-97,洛杉矶湖人,55-59,7.5,输,216.5,-8.0,202.0,-14.5, 26-20, 29-39, 28-14, 22-24
http://odds.500.com/lq/stat.php?id=104674,常规赛,03-04 11:30,波士顿凯尔特人,115-95,洛杉矶湖人,70-45,8.5,输,218.5,-20.0,210.0,-8.5, 35-26, 35-19, 23-33, 22-17
http://odds.500.com/lq/stat.php?id=104650,常规赛,03-01 11:30,夏洛特黄蜂,109-104,洛杉矶湖人,58-55,4.5,输,214.5,-5.0,213.0,-1.5, 27-31, 31-24, 22-27, 29-22
http://odds.500.com/lq/stat.php?id=104631,常规赛,02-27 04:30,圣安东尼奥马刺,119-98,洛杉矶湖人,61-41,12.5,输,210.5,-21.0,217.0,6.5, 36-20, 25-21, 35-29, 23-28
http://odds.500.com/lq/stat.php?id=104615,常规赛,02-25 09:00,洛杉矶湖人,93-110,俄克拉荷马雷霆,51-58,-11.5,输,221.5,17.0,203.0,-18.5, 23-29, 28-29, 19-28, 23-24
http://odds.500.com/lq/stat.php?id=104598,常规赛,02-16 10:00,洛杉矶湖人,101-137,菲尼克斯太阳,48-68,-4.5,输,225.5,36.0,238.0,12.5, 15-32, 33-36, 28-34, 25-35
http://odds.500.com/lq/stat.php?id=104589,常规赛,02-15 11:30,萨克拉门托国王,97-96,洛杉矶湖人,43-41,-3.5,输,218.5,-1.0,193.0,-25.5, 29-23, 14-18, 27-23, 27-32
http://odds.500.com/lq/stat.php?id=104561,常规赛,02-11 09:00,洛杉矶湖人,122-114,密尔沃基雄鹿,76-55,-6.5,赢,219.5,-8.0,236.0,16.5, 47-30, 29-25, 27-29, 19-30
http://odds.500.com/lq/stat.php?id=104540,常规赛,02-09 08:30,洛杉矶湖人,102-121,底特律活塞,50-56,-7.5,输,216.5,19.0,223.0,6.5, 25-25, 25-31, 20-36, 32-29
http://odds.500.com/lq/stat.php?id=104526,常规赛,02-07 08:00,洛杉矶湖人,121-107,纽约尼克斯,61-45,-6.5,赢,220.5,-14.0,228.0,7.5, 29-19, 32-26, 36-28, 24-34
http://odds.500.com/lq/stat.php?id=104505,常规赛,02-04 09:00,洛杉矶湖人,107-113,波士顿凯尔特人,51-62,-13.5,赢,221.5,6.0,220.0,-1.5, 30-29, 21-33, 23-20, 33-31
http://odds.500.com/lq/stat.php?id=104498,常规赛,02-03 08:00,洛杉矶湖人,108-116,华盛顿奇才,44-58,-10.5,赢,217.5,8.0,224.0,6.5, 29-31, 15-27, 35-32, 29-26
http://odds.500.com/lq/stat.php?id=104485,常规赛,02-01 11:30,丹佛掘金,116-120,洛杉矶湖人,59-54,2.5,赢,227.5,4.0,236.0,8.5, 30-30, 29-24, 17-27, 40-39
http://odds.500.com/lq/stat.php?id=104447,常规赛,01-27 11:30,洛杉矶湖人,88-96,犹他爵士,41-44,-14.5,赢,202.5,8.0,184.0,-18.5, 16-23, 25-21, 19-26, 28-26
http://odds.500.com/lq/stat.php?id=104443,常规赛,01-26 11:30,洛杉矶湖人,98-105,波特兰开拓者,58-59,-9.5,赢,219.5,7.0,203.0,-16.5, 31-30, 27-29, 17-24, 23-22
http://odds.500.com/lq/stat.php?id=104417,常规赛,01-23 04:30,洛杉矶湖人,73-122,达拉斯小牛,33-67,-6.5,输,206.5,49.0,195.0,-11.5, 22-29, 11-38, 22-23, 18-32
http://odds.500.com/lq/stat.php?id=104404,常规赛,01-21 11:30,印第安纳步行者,96-108,洛杉矶湖人,53-51,4.5,赢,220.5,12.0,204.0,-16.5, 24-27, 29-24, 22-35, 21-22
http://odds.500.com/lq/stat.php?id=103411,常规赛,01-18 11:30,丹佛掘金,127-121,洛杉矶湖人,66-54,2.5,输,230.5,-6.0,248.0,17.5, 40-26, 26-28, 35-30, 26-37
http://odds.500.com/lq/stat.php?id=103397,常规赛,01-16 10:30,底特律活塞,102-97,洛杉矶湖人,59-57,1.5,输,213.5,-5.0,199.0,-14.5, 23-31, 36-26, 16-15, 27-25
http://odds.500.com/lq/stat.php?id=103386,常规赛,01-15 04:30,洛杉矶湖人,97-113,洛杉矶快船,39-58,-12.5,输,218.5,16.0,210.0,-8.5, 15-26, 24-32, 29-26, 29-29
http://odds.500.com/lq/stat.php?id=103374,常规赛,01-13 09:30,洛杉矶湖人,94-134,圣安东尼奥马刺,54-72,-14.5,输,212.5,40.0,228.0,15.5, 24-36, 30-36, 21-34, 19-28
http://odds.500.com/lq/stat.php?id=103364,常规赛,01-11 11:30,波特兰开拓者,108-87,洛杉矶湖人,55-57,1.5,输,228.5,-21.0,195.0,-33.5, 25-26, 30-31, 23-12, 30-18
